1011,1112,1213,1314,1415,bath,bath_home,bath_opp,exeter,exeter_home,exeter_opp,game,gloucester,gloucester_home,gloucester_opp,harlequins,harlequins_home,harlequins_opp,irish,irish_home,irish_opp,leicester,leicester_home,leicester_opp,newcastle,newcastle_home,newcastle_opp,northampton,northampton_home,northampton_opp,opponent,points,points_against,points_diff,round,sale,sale_home,sale_opp,saracens,saracens_home,saracens_opp,team,wasps,wasps_home,wasps_opp,welsh,welsh_home,welsh_opp,win,worcester,worcester_home,worcester_opp,yorkshire,yorkshire_home,yorkshire_opp
0,0,1,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,welsh,28,12,16,14,0,0,0,0,0,0,leicester,0,0,0,1,0,1,1,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,saracens,29,16,13,14,0,0,0,1,0,1,irish,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,84,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,wasps,16,17,-1,14,0,0,0,0,0,0,harlequins,1,0,1,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,1,1,0,0,0,0,85,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,irish,40,16,24,15,0,0,0,0,0,0,bath,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,1,0,0,0,0,0,1,0,1,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,exeter,31,11,20,15,0,0,0,1,1,0,saracens,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,northampton,18,27,-9,15,0,0,0,0,0,0,worcester,0,0,0,0,0,0,0,1,1,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,88,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,leicester,25,21,4,15,0,0,0,0,0,0,harlequins,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,89,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gloucester,33,29,4,15,0,0,0,0,0,0,wasps,1,1,0,0,0,0,1,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sale,25,26,-1,15,1,0,1,0,0,0,welsh,0,0,0,1,1,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,91,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,worcester,29,23,6,16,0,0,0,0,0,0,gloucester,0,0,0,0,0,0,1,1,0,1,0,0,0
0,0,1,0,0,0,0,0,0,0,0,92,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,harlequins,21,30,-9,16,1,1,0,0,0,0,sale,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,1,1,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,welsh,47,16,31,16,0,0,0,0,0,0,exeter,0,0,0,1,0,1,1,0,0,0,0,0,0
0,0,1,0,0,1,0,1,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,bath,25,23,2,16,0,0,0,0,0,0,northampton,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,saracens,27,32,-5,16,0,0,0,1,0,1,leicester,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,wasps,30,19,11,16,0,0,0,0,0,0,irish,1,0,1,0,0,0,1,0,0,0,0,0,0
0,0,1,0,0,1,1,0,0,0,0,97,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gloucester,31,25,6,17,0,0,0,0,0,0,bath,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wasps,29,23,6,17,0,0,0,0,0,0,worcester,1,0,1,0,0,0,1,1,1,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,sale,48,10,38,17,1,0,1,0,0,0,leicester,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,irish,40,14,26,17,0,0,0,0,0,0,northampton,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,1,0,0,0,0,0,1,0,1,101,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,exeter,16,27,-11,17,0,0,0,0,0,0,harlequins,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,welsh,35,14,21,17,0,0,0,1,1,0,saracens,0,0,0,1,0,1,1,0,0,0,0,0,0
0,0,1,0,0,1,0,1,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bath,14,13,1,18,1,1,0,0,0,0,sale,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,104,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,welsh,15,14,1,18,0,0,0,0,0,0,gloucester,0,0,0,1,0,1,1,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,worcester,26,6,20,18,0,0,0,0,0,0,irish,0,0,0,0,0,0,1,1,0,1,0,0,0
0,0,1,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,northampton,24,26,-2,18,0,0,0,0,0,0,wasps,1,1,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,1,1,0,107,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,leicester,9,12,-3,18,0,0,0,0,0,0,exeter,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,108,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,harlequins,27,12,15,18,0,0,0,1,1,0,saracens,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,109,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,harlequins,17,15,2,19,0,0,0,0,0,0,gloucester,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,1,0,0,1,1,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,welsh,40,25,15,19,0,0,0,0,0,0,bath,0,0,0,1,0,1,1,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,leicester,8,36,-28,19,0,0,0,0,0,0,northampton,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,saracens,13,22,-9,19,0,0,0,1,0,1,wasps,1,1,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,1,0,1,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,exeter,18,24,-6,19,0,0,0,0,0,0,worcester,0,0,0,0,0,0,0,1,1,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,sale,33,33,0,19,1,0,1,0,0,0,irish,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,115,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gloucester,32,9,23,20,1,1,0,0,0,0,sale,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,1,0,0,1,0,1,0,0,0,116,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,bath,23,9,14,20,0,0,0,0,0,0,harlequins,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,1,0,0,0,0,0,1,1,0,117,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,irish,27,6,21,20,0,0,0,0,0,0,exeter,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,northampton,14,31,-17,20,0,0,0,0,0,0,welsh,0,0,0,1,1,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,worcester,47,17,30,20,0,0,0,1,1,0,saracens,0,0,0,0,0,0,1,1,0,1,0,0,0
0,0,1,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,wasps,35,16,19,20,0,0,0,0,0,0,leicester,1,0,1,0,0,0,1,0,0,0,0,0,0
0,0,1,0,0,1,1,0,0,0,0,121,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,leicester,27,26,1,21,0,0,0,0,0,0,bath,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,122,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,saracens,28,23,5,21,0,0,0,1,0,1,gloucester,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,welsh,47,28,19,21,0,0,0,0,0,0,irish,0,0,0,1,0,1,1,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,124,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,harlequins,26,42,-16,21,0,0,0,0,0,0,worcester,0,0,0,0,0,0,0,1,1,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,sale,47,7,40,21,1,0,1,0,0,0,northampton,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,1,0,0,0,0,0,1,0,1,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,exeter,24,37,-13,21,0,0,0,0,0,0,wasps,1,1,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,1,1,0,127,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gloucester,40,39,1,22,0,0,0,0,0,0,exeter,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,128,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,northampton,22,19,3,22,0,0,0,0,0,0,harlequins,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,irish,32,20,12,22,0,0,0,0,0,0,leicester,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,worcester,33,22,11,22,0,0,0,0,0,0,welsh,0,0,0,1,1,0,1,1,0,1,0,0,0
0,0,1,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wasps,21,20,1,22,1,1,0,0,0,0,sale,1,0,1,0,0,0,1,0,0,0,0,0,0
0,0,1,0,0,1,0,1,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bath,23,14,9,22,0,0,0,1,1,0,saracens,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,bath,0,21,-21,1,0,0,0,0,0,0,newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,saracens,20,42,-22,1,0,0,0,1,0,1,irish,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sale,16,22,-6,1,1,0,1,0,0,0,gloucester,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,exeter,38,11,27,1,0,0,0,0,0,0,northampton,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,harlequins,15,16,-1,1,0,0,0,0,0,0,wasps,1,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,worcester,32,15,17,1,0,0,0,0,0,0,leicester,0,0,0,0,0,0,1,1,0,1,0,0,0
0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,northampton,6,13,-7,2,0,0,0,0,0,0,harlequins,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,newcastle,14,15,-1,2,1,1,0,0,0,0,sale,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,1,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wasps,30,26,4,2,0,0,0,0,0,0,exeter,1,0,1,0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,irish,18,20,-2,2,0,0,0,0,0,0,worcester,0,0,0,0,0,0,0,1,1,0,0,0,0
0,0,0,1,0,1,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,leicester,27,20,7,2,0,0,0,0,0,0,bath,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gloucester,44,12,32,2,0,0,0,1,1,0,saracens,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,13,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,harlequins,13,37,-24,3,0,0,0,0,0,0,worcester,0,0,0,0,0,0,0,1,1,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wasps,26,22,4,3,1,1,0,0,0,0,sale,1,0,1,0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,newcastle,31,6,25,3,0,0,0,0,0,0,leicester,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,1,0,1,16,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,exeter,23,29,-6,3,0,0,0,0,0,0,irish,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,northampton,26,24,2,3,0,0,0,0,0,0,gloucester,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,1,0,1,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bath,31,17,14,3,0,0,0,1,1,0,saracens,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,sale,33,14,19,4,1,0,1,0,0,0,northampton,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,1,1,0,0,0,0,20,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,irish,33,18,15,4,0,0,0,0,0,0,bath,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,worcester,32,16,16,4,0,0,0,0,0,0,wasps,1,1,0,0,0,0,1,1,0,1,0,0,0
0,0,0,1,0,0,0,0,0,0,0,22,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,saracens,12,22,-10,4,0,0,0,1,0,1,harlequins,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,1,1,0,23,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,leicester,9,21,-12,4,0,0,0,0,0,0,exeter,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,24,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,gloucester,16,22,-6,4,0,0,0,0,0,0,newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,1,0,1,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bath,19,13,6,5,1,1,0,0,0,0,sale,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,26,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,harlequins,18,13,5,5,0,0,0,0,0,0,irish,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wasps,19,12,7,5,0,0,0,1,1,0,saracens,1,0,1,0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,newcastle,11,16,-5,5,0,0,0,0,0,0,worcester,0,0,0,0,0,0,0,1,1,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,northampton,19,19,0,5,0,0,0,0,0,0,leicester,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,1,0,1,30,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,exeter,12,29,-17,5,0,0,0,0,0,0,gloucester,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,1,1,0,0,0,0,31,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gloucester,15,13,2,6,0,0,0,0,0,0,bath,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,1,1,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,worcester,40,6,34,6,0,0,0,0,0,0,exeter,0,0,0,0,0,0,1,1,0,1,0,0,0
0,0,0,1,0,0,0,0,0,0,0,33,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,sale,24,3,21,6,1,0,1,0,0,0,harlequins,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,saracens,41,20,21,6,0,0,0,1,0,1,northampton,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,leicester,22,12,10,6,0,0,0,0,0,0,wasps,1,1,0,0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,36,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,irish,13,11,2,6,0,0,0,0,0,0,newcastle,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,1,0,1,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bath,6,21,-15,7,0,0,0,0,0,0,worcester,0,0,0,0,0,0,0,1,1,0,0,0,0
0,0,0,1,0,0,0,0,1,0,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,exeter,16,18,-2,7,1,1,0,0,0,0,sale,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,39,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wasps,30,32,-2,7,0,0,0,0,0,0,gloucester,1,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,harlequins,16,23,-7,7,0,0,0,0,0,0,leicester,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,41,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,northampton,14,19,-5,7,0,0,0,0,0,0,irish,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,newcastle,40,3,37,7,0,0,0,1,1,0,saracens,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,worcester,26,10,16,8,1,1,0,0,0,0,sale,0,0,0,0,0,0,1,1,0,1,0,0,0
0,0,0,1,0,0,0,0,1,1,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,saracens,9,16,-7,8,0,0,0,1,0,1,exeter,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,45,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,gloucester,27,19,8,8,0,0,0,0,0,0,harlequins,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,46,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,irish,20,11,9,8,0,0,0,0,0,0,leicester,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,newcastle,18,0,18,8,0,0,0,0,0,0,northampton,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,1,0,1,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bath,5,28,-23,8,0,0,0,0,0,0,wasps,1,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,49,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,leicester,17,22,-5,9,0,0,0,0,0,0,gloucester,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,50,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,wasps,12,19,-7,9,0,0,0,0,0,0,irish,1,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sale,24,19,5,9,1,0,1,1,1,0,saracens,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,northampton,10,33,-23,9,0,0,0,0,0,0,worcester,0,0,0,0,0,0,0,1,1,0,0,0,0
0,0,0,1,0,1,1,0,1,0,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,exeter,21,16,5,9,0,0,0,0,0,0,bath,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,54,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,harlequins,9,35,-26,9,0,0,0,0,0,0,newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,55,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,irish,15,3,12,10,1,1,0,0,0,0,sale,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,1,1,0,0,0,0,56,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,harlequins,14,3,11,10,0,0,0,0,0,0,bath,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,1,1,0,57,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,newcastle,16,3,13,10,0,0,0,0,0,0,exeter,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,northampton,15,17,-2,10,0,0,0,0,0,0,wasps,1,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,leicester,49,10,39,10,0,0,0,1,1,0,saracens,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,60,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,worcester,12,6,6,10,0,0,0,0,0,0,gloucester,0,0,0,0,0,0,1,1,0,1,0,0,0
0,0,0,1,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,wasps,12,17,-5,11,0,0,0,0,0,0,newcastle,1,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,sale,30,23,7,11,1,0,1,0,0,0,leicester,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,1,0,1,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,bath,43,25,18,11,0,0,0,0,0,0,northampton,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,saracens,8,26,-18,11,0,0,0,1,0,1,worcester,0,0,0,0,0,0,0,1,1,0,0,0,0
0,0,0,1,0,0,0,0,1,0,1,65,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,exeter,22,6,16,11,0,0,0,0,0,0,harlequins,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,66,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,gloucester,19,22,-3,11,0,0,0,0,0,0,irish,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,sale,8,16,-8,12,1,0,1,0,0,0,newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,68,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,harlequins,23,9,14,12,0,0,0,0,0,0,northampton,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,69,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,worcester,22,9,13,12,0,0,0,0,0,0,irish,0,0,0,0,0,0,1,1,0,1,0,0,0
